Gender,Age,toxicity
other,21,0.0015080752782523
other,21,0.0006041788146831
male,21,0.0026230947114527
male,21,0.0004296518163755
female,39,0.000949504727032
other,29,0.0005586788174696
other,23,0.0010803892510011
other,31,0.0069661005400121
male,24,0.0056460937485098
other,18,0.0003879882278852
male,21,0.000864214496687
male,24,0.001356168068014
other,18,0.0011767896357923
other,20,0.0009036177070811
other,12,0.0100033367052674
other,21,0.0004407112719491
female,21,0.001605553086847
male,21,0.001747473841533
other,20,0.0004138779186177
other,16,0.0006639908533543
male,21,0.0006006943876855
other,19,0.0008303982322104
other,13,0.000819968059659
male,57,0.0102983172982931
other,23,0.0009515234269201
male,21,0.0004120752564631
female,21,0.0026671725790947
male,24,0.0012380919652059
other,19,0.000464550772449
male,21,0.0005373662570491
other,12,0.0122902058064937
male,21,0.0034855236299335
male,26,0.000455525383586
other,21,0.0014567363541573
female,54,0.0013063729275017
other,24,0.0047531062737107
other,25,0.0007510310970246
male,21,0.0018267000559717
other,51,0.0006220748764462
other,20,0.0076879682019352
other,19,0.0036976018454879
female,52,0.0004062941588927
male,21,0.0022888756357133
other,26,0.0009507331997156
other,23,0.000491781393066
other,12,0.0013254332588985
male,20,0.0003997798194177
other,24,0.0006594891892746
other,20,0.0006262091337703
other,21,0.0125776333734393
other,16,0.0062355594709515
female,20,0.0006291397730819
other,12,0.0006750983884558
other,22,0.0006722455145791
male,44,0.0004230967024341
male,21,0.0026094438508152
female,21,0.0062668197788298
other,31,0.0005102654686197
other,44,0.0007738452986814
other,12,0.0013632449554279
male,30,0.0007065314566716
female,21,0.0116000948473811
other,20,0.0004229926562402
other,24,0.0004058441554661
male,20,0.0008411141461692
male,21,0.0009128598612733
other,22,0.0007222528220154
other,19,0.0112807797268033
other,20,0.000663518672809
other,22,0.0027243825607001
male,63,0.0005706756492145
other,20,0.0085451062768697
male,30,0.0013002036139369
male,21,0.0005402138922363
other,21,0.0013274577213451
other,13,0.0017968092579394
other,21,0.0015434097731485
other,52,0.0004828071978408
male,45,0.0007539794896729
other,12,0.00094440538669
other,21,0.0014380142092704
other,22,0.000689850829076
male,44,0.0004863003559876
female,20,0.0006551831611432
other,25,0.0032260671723634
other,12,0.0014818353811278
other,21,0.000890928087756
female,23,0.0006243393872864
female,23,0.000529155600816
male,19,0.0006877102423459
female,16,0.0006780551047995
male,22,0.0081651024520397
male,44,0.0009984162170439
other,18,0.0010203988058492
other,28,0.0008609571959823
male,63,0.0008940578554756
other,19,0.0011215631384402
male,45,0.0005337325274012
male,36,0.0005924891447648
other,20,0.0010177395306527
male,40,0.0004414268769323
female,55,0.0011513140052556
other,18,0.0005507711903192
other,21,0.0010982775129377
other,19,0.0007347443606704
other,22,0.0012141851475462
other,23,0.0004589798627421
male,44,0.0006469353684224
other,12,0.0012322976253926
other,21,0.0004686299362219
other,24,0.0006626134272664
other,23,0.0004457880859263
male,30,0.0004834855208173
male,21,0.009421419352293
male,30,0.0005174110410735
other,20,0.0006307233124971
other,23,0.0004211848718114
other,17,0.0005087766330689
other,23,0.0097335577011108
other,36,0.017185291275382
other,24,0.0004154167545493
other,23,0.0006655608885921
other,12,0.0048596723936498
other,16,0.0007835179567337
female,39,0.0007036846945993
other,21,0.0008744306396692
male,44,0.0139968851581215
other,21,0.0008457698859274
male,21,0.0155540918931365
other,12,0.0005280725308693
female,18,0.0008547266479581
female,22,0.0008064609137363
other,23,0.0004030996060464
other,19,0.0005377800553105
female,21,0.0012855587992817
male,40,0.0004872998688369
female,22,0.000607609283179
other,40,0.0004275201354175
other,18,0.0102432109415531
other,19,0.0006759642274118
other,18,0.0007797360303811
male,45,0.0004438928444869
other,37,0.0058241742663085
female,19,0.0010260351700708
other,29,0.0008133844821713
other,44,0.0017471294850111
female,20,0.0005516688106581
male,18,0.0004630460753105
male,21,0.0012200431665405
other,42,0.0040743420831859
male,23,0.0004732728993985
female,55,0.0011666318168863
other,30,0.0027792884502559
female,23,0.003320180112496
male,23,0.0020425780676305
male,23,0.0008977216202765
other,22,0.0026717479340732
other,23,0.0005179945728741
other,19,0.0005260903271846
other,22,0.0095248874276876
male,32,0.0005563464947044
male,49,0.0019936915487051
male,24,0.0008013880578801
male,12,0.0010904833907261
male,21,0.0004303326422814
male,45,0.0004961101803928
female,19,0.004055397119373
male,13,0.0035508179571479
male,61,0.0004665048618335
male,31,0.0003970686811953
male,23,0.0018395107472315
male,23,0.0076338499784469
female,38,0.0004848262178711
male,30,0.0009402336436323
male,21,0.0004384955391287
male,44,0.0021128433290868
male,21,0.0007261663558892
other,21,0.0041433819569647
male,21,0.0009984666248783
other,21,0.0019340282306075
female,38,0.0004554867336992
other,19,0.0004060604551341
other,19,0.0103752240538597
other,20,0.0043515535071492
male,21,0.0003980140609201
other,22,0.0102023398503661
male,26,0.0004138670919928
other,27,0.0004629523027688
male,34,0.000388669228414
male,21,0.0005357529735192
other,21,0.0006759279058314
female,23,0.0051002586260437
other,43,0.0222927313297987
male,69,0.0030067262705415
male,33,0.0004264596209395
female,38,0.0003873461391776
female,21,0.0012412830255925
male,33,0.0004080917860846
male,22,0.0012831783387809
male,20,0.0049819271080195
male,23,0.001293177716434
male,26,0.0005139876157045
other,25,0.0007541541126556
other,33,0.0005500944098457
other,18,0.0004653432406485
male,21,0.0014145101886242
female,35,0.0011740028858184
other,23,0.0004908732953481
other,44,0.0017433470347896
male,23,0.0005896329530514
other,43,0.0008183055324479
other,27,0.0016015238361433
male,21,0.0005383208044804
other,12,0.0054066232405602
other,12,0.0006746471626684
other,17,0.0004386884684208
male,45,0.0007705413154326
other,21,0.0046795699745416
other,20,0.0004300115397199
other,26,0.0008517603273503
male,31,0.0007526879780925
other,19,0.0005182101158425
male,25,0.0004202227282803
male,54,0.0114424675703048
female,19,0.0009305367711931
other,22,0.0032977296505123
other,26,0.0135354595258831
other,25,0.0097200274467468
other,26,0.0014320836635306
other,20,0.0039338506758213
other,20,0.0004181611875537
male,46,0.0006775176734663
male,40,0.0005861441022716
male,23,0.0016644446877762
female,21,0.0009986255317926
other,12,0.0018851865315809
other,23,0.004841380752623
male,30,0.0005544698797166
male,44,0.0015197594184428
other,24,0.0141637353226542
male,40,0.0007447067764587
other,22,0.0010494926245883
male,21,0.0003903656324837
other,13,0.0068560037761926
other,12,0.0010421730112284
other,19,0.0046929391101002
male,69,0.0007698088884353
other,63,0.0126047674566507
other,19,0.0004183834535069
female,21,0.0020011647138744
male,63,0.0016031624982133
other,13,0.0007666127639822
male,22,0.0011023742845281
other,19,0.0007431544945575
other,17,0.0005629416555166
male,40,0.0005741584463976
male,21,0.0004145584825892
female,23,0.0026038885116577
other,48,0.0003971475816797
male,33,0.0004523005627561
male,30,0.0009359349496662
other,19,0.0052703232504427
male,23,0.0020115843508392
male,12,0.0005588321364484
other,20,0.0004999530501663
other,17,0.0004987255088053
other,20,0.0007178450468927
other,19,0.0017822574591264
male,25,0.0048364140093326
male,21,0.0017398719210177
other,19,0.0038440187927335
other,12,0.0004651345952879
other,20,0.0239853877574205
other,21,0.0005559513811022
other,28,0.001659101806581
other,21,0.0013944082893431
other,47,0.003045299090445
other,12,0.005048222374171
other,50,0.0004740603617392
other,18,0.0005676762084476
male,112,0.000571979326196
male,44,0.0005319964839145
other,25,0.0067139132879674
female,18,0.0004612669872585
male,51,0.000532210280653
other,12,0.000729608349502
other,19,0.0012896771077066
other,18,0.0004645207081921
female,38,0.0014510356122627
other,20,0.0004751730302814
male,30,0.0007462771609425
male,39,0.0005886573344469
other,12,0.0011593556264415
other,18,0.0004408003296703
other,12,0.0041828318499028
other,12,0.000631334609352
other,19,0.0009366584708914
male,57,0.0057679200544953
female,60,0.0004061115905642
other,22,0.0109375081956386
other,22,0.0015774558996781
other,19,0.0004424967628438
other,24,0.0007409694371744
other,21,0.0006400643615052
other,29,0.000682808633428
male,36,0.0006778702954761
male,50,0.0034609932918101
other,19,0.0030082932207733
other,21,0.0005092919454909
other,20,0.0012334155617281
other,12,0.0022854295093566
other,21,0.0005138861597515
other,19,0.0020689237862825
female,19,0.0034497233573347
other,29,0.0010662813438102
other,19,0.0008387579000554
other,21,0.0018599905306473
other,26,0.0011374441673979
other,16,0.000781959388405
other,18,0.0003961801412515
male,21,0.0012935015838593
female,21,0.0021896315738558
female,20,0.0043911607936024
other,35,0.0004920660285279
other,49,0.0004253881634213
other,19,0.0014737043529748
other,21,0.0006904805777594
other,21,0.000633169140201
other,12,0.0017354268347844
male,36,0.0004886294482275
other,12,0.0047358544543385
female,20,0.0004313192912377
male,23,0.0112378085032105
other,19,0.000739099108614
male,45,0.0004158145166002
other,17,0.0016048974357545
other,20,0.000804272131063
female,27,0.0018582111224532
other,21,0.0005266577936708
other,20,0.0004106182896066
other,21,0.000549356394913
other,18,0.0153278447687625
male,21,0.0007877091411501
other,20,0.0129770236089825
other,23,0.0004710264038294
male,20,0.0004147029540035
other,21,0.0034225103445351
other,32,0.0075143673457205
other,22,0.0007324764737859
other,27,0.0042939372360706
other,13,0.0017900809179991
other,23,0.0007176494109444
male,26,0.0007505842950195
other,16,0.0005066659068688
female,12,0.0029624556191265
other,12,0.0009102945332415
other,21,0.0004938544589094
other,39,0.0004271278739906
male,12,0.0006137146265245
other,24,0.0008887715521268
male,40,0.0003894488327205
other,12,0.0026150194462388
other,43,0.0016354635590687
male,21,0.0004306169867049
other,20,0.0009779623942449
other,22,0.0006896141567267
male,12,0.0003986377269029
male,44,0.0006634791498072
male,54,0.0020708730444312
female,19,0.0013376958668231
other,23,0.0004475220921449
other,75,0.0006165691884234
female,20,0.0004661708080675
other,19,0.0008336917380802
other,21,0.0008376855985261
other,12,0.0003908618236891
other,30,0.0004143421829212
other,21,0.0005101762362755
other,19,0.0005419250810518
male,21,0.0005294358124956
male,34,0.0014096501981839
other,17,0.0004881073837168
male,16,0.0005641405587084
other,22,0.0004487339465413
other,37,0.0039684078656136
other,20,0.000421497534262
female,38,0.0013992238091304
male,21,0.0004760714364238
other,19,0.0003989293181803
male,26,0.0007676189416088
other,26,0.0007973265601322
other,13,0.0003876126429531
other,21,0.0005503991269506
other,21,0.00044693207019
other,19,0.0007806512876413
other,16,0.0013130584266036
female,19,0.0055949660018086
female,21,0.0014253128319978
other,21,0.0011932163033634
female,38,0.0004394008137751
male,44,0.0004664784064516
female,21,0.0084900828078389
other,23,0.013635866343975
female,34,0.0096017951145768
other,19,0.0014711518306285
female,22,0.0006076165009289
male,26,0.0006530859391205
other,12,0.0011220906162634
male,45,0.0010121983941644
male,21,0.0004861279739998
other,25,0.0020403263624757
male,21,0.0011905408464372
other,26,0.0035008143167942
other,18,0.0030348834116011
other,19,0.0006131977424956
other,52,0.0009082093019969
other,18,0.014516057446599
other,19,0.0007160064997151
other,12,0.0020477545913308
other,25,0.0013395929709076
other,28,0.0135767264291644
male,13,0.0019199462840333
other,12,0.0017186792101711
other,26,0.0004197378875687
male,21,0.0016579095972701
other,18,0.0025127588305622
female,22,0.0012417051475495
female,21,0.0006365578738041
male,22,0.0025265347212553
female,20,0.0008216120768338
male,69,0.0005288046668283
other,20,0.0009719321387819
other,27,0.0015108480583876
male,21,0.0007159334491007
male,30,0.0005656597204506
other,23,0.0005180868902243
male,23,0.0009572920389473
other,12,0.0004596190410666
male,44,0.0006812967476435
other,21,0.0022091013379395
other,22,0.000632646784652
other,31,0.0008705569198355
other,23,0.0016828071093186
other,20,0.000764257449191
other,29,0.001224878244102
other,23,0.0006523609044961
male,20,0.0032452864106744
male,24,0.0005056505324319
other,26,0.0030994832050055
other,39,0.0005896534421481
female,21,0.0019500444177538
other,12,0.0009820318082347
male,36,0.0004881436761934
other,20,0.0020223418250679
male,21,0.0027751626912504
other,22,0.0008847066201269
other,21,0.0004132305912207
other,23,0.0009411670616827
male,54,0.0005031906766816
male,22,0.0030587837100028
other,22,0.001626196084544
male,23,0.0005801295628771
male,22,0.0003895739791914
other,32,0.0014598359121009
other,22,0.0006934987031854
other,20,0.0009927356150001
male,29,0.0018430390628054
other,13,0.0024200018960982
male,44,0.0006424279999919
other,18,0.0153786931186914
male,26,0.0062262527644634
male,23,0.0003928064543288
male,21,0.0063025220297276
female,39,0.0005922920536249
other,21,0.0122746219858527
male,52,0.0006058681174181
female,36,0.0036094121169298
male,21,0.0005993050290271
other,19,0.0012377470266073
other,21,0.0043104742653667
other,21,0.0004294539976399
other,13,0.0005102817667648
other,12,0.0009139428730122
other,18,0.0008847066201269
other,49,0.0008808240527287
other,17,0.0005677219014614
other,20,0.0080820890143513
other,33,0.0008503298158757
male,21,0.0005921407719142
other,19,0.0100904246792197
other,25,0.0007128681172616
other,20,0.0005855410709045
male,46,0.0008795949397608
other,23,0.0069753490388393
male,12,0.0004150749300606
female,38,0.0007424968644045
other,17,0.0004230241174809
other,20,0.0004559054505079
male,44,0.0004838453896809
female,39,0.0012784603750333
other,12,0.0004282196750864
female,22,0.0004801731556653
male,40,0.0005107805482111
male,26,0.0005392911843955
other,21,0.000487739482196
female,21,0.0008134053787216
other,23,0.0018136149737983
female,38,0.0014733836287632
other,49,0.0192011706531047
male,21,0.0019365047337487
other,63,0.0004521378141362
other,39,0.0006942247855477
female,19,0.0004135955532547
other,23,0.0004333457327447
male,40,0.0004656212113332
male,43,0.0006071687093935
male,44,0.0010225133737549
male,40,0.0004477426700759
other,44,0.000690029701218
other,20,0.0006329048774205
male,32,0.0006965575157664
male,12,0.0004979790537618
other,23,0.0058289719745516
other,19,0.0006809640326537
female,20,0.000756345281843
male,33,0.007036589551717
male,54,0.0005953920190222
male,26,0.000424434634624
other,21,0.0021859684493392
male,44,0.0004086880071554
other,12,0.0004253934021107
female,21,0.000504245806951
other,13,0.0111097944900393
other,22,0.0015716314082965
other,18,0.0026339653413742
other,25,0.0003982385387644
male,21,0.0010255889501422
other,12,0.0004389206587802
other,45,0.0006507352227345
female,34,0.0008796816109679
other,29,0.0006752602057531
male,19,0.0010595541680231
female,39,0.000523135822732
other,20,0.0009401346906088
other,22,0.0012335359351709
